CF-ID,AdminLevel,Admin1GeoBID,Admin1GeoBType,Admin1GeoBName,Admin1CASTName,RAH-Adm0-IsoAbbr,RAH-Adm0-Name,Date-StartForecastInterval,Date-EndForecastInterval,Duration-ForecastInterval_Months,CF-Indicator-Name,CF-Indicator-Value,CF-Indicator-Type,CF-Indicator-Direction,CF-Indicator-Descr,Source,CreatedOn,CreatedBy
52071,Admin1,8384693B50697642267539,ADM1,Tartous,Tartous,SYR,Syria,202409,202411,3,AggregMetric-3m,0.0013070925225018876,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52072,Admin1,8384693B50697642267539,ADM1,Tartous,Tartous,SYR,Syria,202409,202502,6,AggregMetric-6m,0.0024904309033678246,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52073,Admin1,8384693B50697642267539,ADM1,Tartous,Tartous,SYR,Syria,202409,202508,12,AggregMetric-12m,0.01519721891204912,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52075,Admin1,8384693B56550821124428,ADM1,Deir-ez-Zor,Deir ez Zor,SYR,Syria,202409,202502,6,CAST-Total_events-6m,1072.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52082,Admin1,8384693B56550821124428,ADM1,Deir-ez-Zor,Deir ez Zor,SYR,Syria,202408,202410,3,VIEWS-Main_fatalities-3m,167.8678,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52083,Admin1,8384693B56550821124428,ADM1,Deir-ez-Zor,Deir ez Zor,SYR,Syria,202408,202501,6,VIEWS-Main_fatalities-6m,514.7809,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52084,Admin1,8384693B56550821124428,ADM1,Deir-ez-Zor,Deir ez Zor,SYR,Syria,202408,202507,12,VIEWS-Main_fatalities-12m,1808.762,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52085,Admin1,8384693B56550821124428,ADM1,Deir-ez-Zor,Deir ez Zor,SYR,Syria,202407,202407,12,CFB-AnyViolence-12m,0.8057931333333334,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for any violence in the next 12 months [Date-StartForecastInterval,Date-EndForecastInterval] (following BSE and UCDP definitions and codebook; column: anyviolence_12).",https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52086,Admin1,8384693B56550821124428,ADM1,Deir-ez-Zor,Deir ez Zor,SYR,Syria,202409,202411,3,AggregRank-3m,0.06203007518796992,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52087,Admin1,8384693B56550821124428,ADM1,Deir-ez-Zor,Deir ez Zor,SYR,Syria,202409,202502,6,AggregRank-6m,0.07142857142857142,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52092,Admin1,8384693B61807023607014,ADM1,As-Sweida,As Sweida,SYR,Syria,202409,202411,3,CAST-Total_events-3m,35.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52088,Admin1,8384693B56550821124428,ADM1,Deir-ez-Zor,Deir ez Zor,SYR,Syria,202409,202508,12,AggregRank-12m,0.14285714285714285,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52090,Admin1,8384693B56550821124428,ADM1,Deir-ez-Zor,Deir ez Zor,SYR,Syria,202409,202502,6,AggregMetric-6m,0.08719453520724638,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52094,Admin1,8384693B61807023607014,ADM1,As-Sweida,As Sweida,SYR,Syria,202409,202411,3,CAST-Battles_events-3m,13.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52091,Admin1,8384693B56550821124428,ADM1,Deir-ez-Zor,Deir ez Zor,SYR,Syria,202409,202508,12,AggregMetric-12m,0.1684221907863118,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52095,Admin1,8384693B61807023607014,ADM1,As-Sweida,As Sweida,SYR,Syria,202409,202502,6,CAST-Battles_events-6m,26.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52096,Admin1,8384693B61807023607014,ADM1,As-Sweida,As Sweida,SYR,Syria,202409,202411,3,CAST-ERV_events-3m,7.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52098,Admin1,8384693B61807023607014,ADM1,As-Sweida,As Sweida,SYR,Syria,202409,202411,3,CAST-VaC_events-3m,15.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52099,Admin1,8384693B61807023607014,ADM1,As-Sweida,As Sweida,SYR,Syria,202409,202502,6,CAST-VaC_events-6m,30.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52100,Admin1,8384693B61807023607014,ADM1,As-Sweida,As Sweida,SYR,Syria,202408,202410,3,VIEWS-Main_fatalities-3m,57.039100000000005,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
52101,Admin1,8384693B61807023607014,ADM1,As-Sweida,As Sweida,SYR,Syria,202408,202501,6,VIEWS-Main_fatalities-6m,168.45460000000003,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
